,latitude,longitude
12603,40.8525719029,-73.9318361431
12604,40.7253316696,-73.9518951757
12605,40.6291367899,-73.9470290571
12606,40.6537864441,-73.949811786
12607,40.7552853583,-73.9180241221
12608,40.8402149356,-73.8635093521
12609,40.6803295724,-73.8427326356
12610,40.6157313705,-73.986585389
12611,40.8027942872,-73.9517311923
12612,40.8162143124,-73.9581508897
12613,40.7542713165,-73.9918010756
12614,40.7327545471,-73.8572609373
12615,40.6909502979,-73.8222626328
12616,40.6253677854,-73.9624294615
12617,40.863547471,-73.9006042913
12618,40.6742354123,-73.9629860946
12619,40.7023634917,-73.8191384467
12620,40.8031512425,-73.9490207785
12621,40.7339280448,-73.9810738801
12622,40.6865913233,-73.9749847013
12623,40.8749957876,-73.8925494128
12624,40.7008546898,-73.9045077611
12625,40.72244816,-73.9993941251
12626,40.7662305999,-73.9836660941
12627,40.7315880249,-73.8631600841
12628,40.7420651746,-73.9964977592
12629,40.6298839257,-74.0111973534
12630,40.8072034611,-73.9443537594
12631,40.6204495426,-73.9893222519
12632,40.7159681647,-73.9016168068
12633,40.7262779877,-73.8525793181
12634,40.6643451236,-73.9511020959
12635,40.6630572334,-73.9259116616
12636,40.6918864476,-73.7645888885
12637,40.7388888985,-73.8096541697
12638,40.7602329162,-73.7700623687
12639,40.7696620168,-73.9178364895
12640,40.7550090115,-73.9825488718
12641,40.8397853802,-73.858134853
12642,40.7007862944,-73.9013076368
12643,40.7893772856,-73.9699410993
12644,40.807604388,-73.9290439259
12645,40.714004161,-73.9497675671
12646,40.7359964776,-73.7460040962
12647,40.8075181986,-73.9468651269
12648,40.5765026236,-73.9853387622
12649,40.7276477647,-73.8945645036
12650,40.879916336,-73.8762723355
12651,40.736312825,-73.8747874482
12652,40.7569721143,-73.9068779833
12653,40.6662560962,-73.8836101011
12654,40.6464605812,-73.9041219177
12655,40.7580811453,-73.9721154126
12656,40.8981609235,-73.8546885304
12657,40.6312155478,-74.0220122587
12658,40.8931773987,-73.8564029905
12659,40.7912167592,-73.9725596612
12660,40.6323082135,-73.9465595521
12661,40.7455198174,-73.9913315796
12662,40.7619927131,-73.8024641373
12663,40.7000404002,-73.9064960336
12664,40.7387631542,-73.988657786
12665,40.7423834774,-73.9937637426
12666,40.7287138809,-73.9939055929
12667,40.8639326987,-73.9263619511
12668,40.7651461237,-73.8201825557
12669,40.6818343994,-73.9537019869
12670,40.7599066209,-73.7705678656
12671,40.7307530277,-74.0090844022
12672,40.630960608,-74.1019199257
12673,40.8626988741,-73.9281207448
12674,40.7291795859,-73.7821285437
12675,40.6298393252,-74.0102766907
12676,40.6255796284,-74.1345726784
12677,40.7778362219,-73.9545605055
12678,40.8520002906,-73.9042516773
12679,40.5875267549,-73.9510657415
12680,40.7484895263,-73.8686898382
12681,40.8386680595,-73.9186788317
12682,40.6168427406,-73.9711913809
12683,40.7367710732,-73.9906325535
12684,40.7318780977,-73.9937416266
12685,40.7103125407,-73.848266318
12686,40.5962311027,-73.9813685657
12687,40.7012775806,-73.9422816099
12688,40.6039330242,-73.9969561097
12689,40.6335414562,-74.1363210309
12690,40.8620835144,-73.8926279185
12691,40.7543983087,-73.9772406387
12692,40.6847706265,-74.0027613345
12693,40.8647883689,-73.9269082216
12694,40.6502228809,-73.9603422835
12695,40.7603420574,-73.9852386914
12696,40.632029904,-73.953397871
12697,40.5997895207,-73.9455627126
12698,40.613609434,-73.9737968154
12699,40.7327442948,-73.804855412
12700,40.7308751147,-73.9920696492
12701,40.7664919586,-73.9831846195
12702,40.8050215103,-73.9662906023
12703,40.7598823273,-73.7315836989
12704,40.7540520583,-73.9848146247
12705,40.7339331446,-73.983669663
12706,40.7684790087,-73.74962985
12707,40.7461577368,-73.9437103835
12708,40.7032952647,-73.9932509966
12709,40.6742247837,-73.9821974987
12710,40.650791092,-73.9511786821
12711,40.7029222997,-73.8694158938
12712,40.7409127319,-73.9955835184
12713,40.6368063887,-73.9906244526
12714,40.7656500173,-73.9655830578
12715,40.725860913,-74.004003958
12716,40.7794504359,-73.9838486271
12717,40.7577696834,-73.8652210608
12718,40.6894200313,-73.8281078419
12719,40.8498704253,-73.9361571469
12720,40.8634427557,-73.9266178296
12721,40.8172236944,-73.9277884999
12722,40.7314739233,-73.9909488324
12723,40.746692711,-73.9782375288
12724,40.8368956334,-73.9430190722
12725,40.7296093125,-73.986521022
12726,40.629723403,-73.9869759968
12727,40.7465585957,-73.9315859505
12728,40.6755006466,-73.9991319822
12729,40.7643247543,-73.9145453344
12730,40.6207432402,-73.9921242949
12731,40.6234521764,-74.0247372832
12732,40.7440478956,-73.9818349771
12733,40.7105819277,-73.770792111
12734,40.6675514487,-73.9507772296
12735,40.6300204734,-74.0043968992
12736,40.6855621372,-73.9779491763
12737,40.6300823323,-74.0223109808
12738,40.7570042324,-73.973681609
12739,40.6599711548,-73.9806375461
12740,40.6252031214,-73.9642874631
12741,40.7302648134,-74.0019826119
12742,40.7479541675,-73.9883186551
12743,40.7784626994,-73.9781471703
12744,40.74292244,-73.9950478134
12745,40.7383366629,-73.9860634666
12746,40.763614666,-73.9757281196
12747,40.7349666452,-73.9942657743
12748,40.5854582797,-73.9525721161
12749,40.6402268891,-74.0047377373
12750,40.7695275645,-73.9671904449
12751,40.8100975615,-73.9621660775
12752,40.7111365081,-74.0051787626
12753,40.72780582,-73.8567166852
12754,40.7017651366,-73.8058946678
12755,40.6319714319,-73.9434733644
12756,40.6245981582,-73.9465517473
12757,40.613304589,-74.0333709551
12758,40.7197332454,-74.0040344904
12759,40.7142482036,-73.9009702144
12760,40.7471692824,-73.9776916933
12761,40.8464482346,-73.9359512607
12762,40.8102450591,-73.9281581692
12763,40.8559093759,-73.8554914007
12764,40.6323885751,-73.9500801209
12765,40.5983147149,-73.9590878008
12766,40.7420570636,-73.8741256899
12767,40.7071317329,-73.8969314774
12768,40.6355897237,-73.977144679
12769,40.6068302749,-74.0021149681
12770,40.8501428829,-73.9348322486
12771,40.6605162416,-73.8404082036
12772,40.7050648575,-73.8124709263
12773,40.6357232537,-73.9916802611
12774,40.774634107,-73.9511603002
12775,40.7240145353,-73.9851235738
12776,40.6938284836,-73.8512232006
12777,40.675562534,-73.7391130732
12778,40.789867166,-73.8136422065
12779,40.7594660347,-73.9775817091
12780,40.8543609892,-73.8690492249
12781,40.7391751691,-73.8849686712
12782,40.7173375995,-73.9887250489
12783,40.7657411293,-73.7720383351
12784,40.7777545677,-73.9088683061
12785,40.678028685,-73.9794467961
12786,40.7466685813,-73.9430102862
12787,40.8653598442,-73.8667148242
12788,40.5997033936,-73.9479112674
12789,40.7353273395,-74.0015874746
12790,40.7669882688,-73.9939658057
12791,40.669682113,-73.906751895
12792,40.8369573559,-73.8470401507
12793,40.7228640358,-73.8681132029
12794,40.7248158343,-73.9925125089
12795,40.8588894578,-73.9052853192
12796,40.5988768305,-73.9611068506
12797,40.8723289663,-73.8754148811
12798,40.6008713601,-74.0005820428
12799,40.7140939419,-74.0134226567
12800,40.6832430867,-73.9654691638
12801,40.6679116811,-73.9870697061
12802,40.6997323302,-73.9400335274
12803,40.6545181268,-73.8389213962
12804,40.7644551469,-73.9797239499
12805,40.6899908082,-73.9821719674
12806,40.7427481395,-73.8543313319
12807,40.7281163021,-73.9885564858
12808,40.770775949,-73.7361252555
12809,40.6350335499,-73.8912051039
12810,40.8458533002,-73.8446306436
12811,40.7601395014,-73.7320047165
12812,40.5710811944,-74.1107724786
12813,40.617522535,-73.9416954776
12814,40.6270385058,-73.947005707
12815,40.7306110556,-74.0005869214
12816,40.7125387273,-73.8271627125
12817,40.6339695418,-73.9673904846
12818,40.6054795004,-73.9974415406
12819,40.7593031665,-73.9746490015
12820,40.7562496814,-73.9777264939
12821,40.7441473612,-73.9318387185
12822,40.7988621005,-73.9685145584
12823,40.7074097824,-73.7949341504
12824,40.6503690518,-73.9494464668
12825,40.6728820474,-73.963105131
12826,40.6684268283,-73.9366523517
12827,40.771079308,-73.9615328053
12828,40.7264531833,-73.9833482916
12829,40.7460010651,-73.9807288708
12830,40.7657184032,-73.9911578889
12831,40.7347992941,-73.9549248535
12832,40.7759449885,-73.9823326201
12833,40.7473609866,-73.9791273646
12834,40.6290050052,-74.028878157
12835,40.8168830105,-73.9204035562
12836,40.7298229509,-73.8608221454
12837,40.749811982,-73.990003571
12838,40.7420966889,-73.8681445566
12839,40.7186580255,-74.0010130556
12840,40.6385939757,-73.9888827011
12841,40.6158897479,-73.9935637051
12842,40.7624842079,-73.9932675901
12843,40.7440732416,-73.9299569911
12844,40.7655474434,-73.7890369564
12845,40.7374160073,-73.8820434039
12846,40.6394864381,-73.9842814703
12847,40.8027637776,-73.9672919829
12848,40.6827041909,-73.9931260135
12849,40.7557447805,-73.9232787568
12850,40.6015483102,-73.9940866957
12851,40.6285120286,-74.0229565306
12852,40.7724496494,-73.9497831654
12853,40.58852923,-73.9603151881
12854,40.7415422622,-73.7830225226
12855,40.7000583194,-73.9199611405
12856,40.7700103783,-73.9176244214
12857,40.5751074887,-73.9809756044
12858,40.683475946,-73.872628713
12859,40.7014302724,-73.8863851768
12860,40.7875051181,-73.9765950136
12861,40.7653763346,-73.9623065384
12862,40.7180080337,-73.9951366971
12863,40.7906660714,-73.9517626204
12864,40.7618868504,-73.9675016856
12865,40.6689043123,-73.9503346476
12866,40.6064340314,-73.9619419384
12867,40.630476816,-73.978455286
12868,40.6393295231,-73.9946227964
12869,40.6856012323,-73.8296311659
12870,40.6205188115,-73.9344566325
12871,40.6068020349,-73.9627884784
12872,40.5644524066,-74.1275760568
12873,40.7427918572,-73.9175721382
12874,40.7555484174,-73.9934735526
12875,40.7421006197,-73.9532984967
12876,40.687733895,-73.9806571713
12877,40.6078472652,-73.9614071916
12878,40.7418162062,-73.9784548675
12879,40.8399851603,-73.9172393599
12880,40.8019171452,-73.9676541727
12881,40.7450070352,-73.9917798509
12882,40.7454936168,-73.989101039
12883,40.8196872243,-73.8928720163
12884,40.7364987843,-73.9927747125
12885,40.7054290508,-73.815846226
12886,40.7518262583,-73.9975825943
12887,40.7740550179,-73.9515763668
12888,40.6167557216,-73.9708809915
12889,40.7020808348,-73.9895934846
12890,40.5865135659,-74.0915712888
12891,40.7699494714,-73.9020537511
12892,40.7058053643,-73.8083026588
12893,40.7174442899,-73.7388237614
12894,40.6881423107,-73.9877101915
12895,40.6398295977,-74.0159028747
12896,40.8491076616,-73.8549568596
12897,40.7425863634,-73.9174403746
12898,40.8427400572,-73.8432580132
12899,40.8488175934,-73.9367784012
12900,40.6394910678,-73.9944660264
12901,40.7037652611,-73.9430352774
12902,40.6361429315,-73.9946296847
12903,40.8267583793,-73.9244873424
12904,40.7345102239,-73.8148832304
12905,40.6206415909,-73.9172582779
12906,40.6888936457,-73.9208507768
12907,40.7455758526,-73.9482969684
12908,40.5991809869,-73.9890921836
12909,40.7580102688,-73.9918624236
12910,40.7004271914,-73.9029222626
12911,40.8628803813,-73.8899295651
12912,40.6050446183,-73.754722666
12913,40.6724283355,-73.9834846452
12914,40.6212245436,-73.9879528424
12915,40.7633722573,-73.975148721
12916,40.7597114981,-73.9820785996
12917,40.7186387365,-73.8380159444
12918,40.737681705,-73.9851979876
12919,40.7344076401,-73.9998920243
12920,40.8668231525,-73.8671795643
12921,40.8508517587,-73.9373426582
12922,40.740049789,-73.9882170794
12923,40.7192943656,-73.7334352534
12924,40.7265091345,-73.989308717
12925,40.7396219718,-73.9925153036
12926,40.6256066085,-73.9766140109
12927,40.7107671027,-73.8531770688
12928,40.8426859189,-73.9397273458
12929,40.6806428894,-73.9968049503
12930,40.7460018951,-74.0003552587
12931,40.583886484,-73.9497316985
12932,40.7390560841,-73.8074374267
12933,40.7621241379,-73.8313492126
12934,40.7958763548,-73.9479591006
12935,40.8871669162,-73.9070020085
12936,40.7575352705,-73.9739486783
12937,40.7581538674,-73.8575415174
12938,40.7619419873,-73.8698938891
12939,40.8635212597,-73.8995335556
12940,40.7263118813,-73.717733754
12941,40.6811686694,-73.9560736442
12942,40.630905266,-74.0281016164
12943,40.6903007979,-73.8245424975
12944,40.7305795325,-73.9867261229
12945,40.6054763687,-73.9972574057
12946,40.732532938,-73.8573634078
12947,40.7617213959,-73.9885164736
12948,40.7087500343,-73.8983398574
12949,40.7644735733,-73.9167889802
12950,40.6706044615,-73.9300873716
12951,40.7644145841,-73.977624624
12952,40.8236817565,-73.8199989386
12953,40.6310456083,-74.1020749618
12954,40.5962496023,-73.9812531753
12955,40.7200580179,-73.987319658
12956,40.5758540299,-73.9593635177
12957,40.7252647044,-73.9873491455
12958,40.6055806503,-73.9618771966
12959,40.7694710125,-73.9630064121
12960,40.6316408169,-73.954516239
12961,40.7311337073,-73.9882878911
12962,40.6184567698,-73.9554158778
12963,40.6748235335,-73.9752912538
12964,40.7672952244,-73.9820287536
12965,40.599544611,-73.9418117191
12966,40.744741103,-73.9887535695
12967,40.6926598036,-73.8557229419
12968,40.7853131252,-73.94618576
12969,40.744091079,-73.9896020435
12970,40.7680254478,-73.9556897468
12971,40.8175224582,-73.9157326933
12972,40.6179036357,-73.9604086172
12973,40.7258987543,-73.8651488318
12974,40.8424323974,-73.843844496
12975,40.6325114941,-73.994833756
12976,40.5756889977,-73.9938234658
12977,40.7571942183,-73.9877229572
12978,40.7171068357,-74.0091758699
12979,40.7267881587,-73.9524353961
12980,40.8630036889,-73.9031826599
12981,40.8492855396,-73.9365324737
12982,40.7740866875,-73.9590554977
12983,40.7083889081,-73.7977990861
12984,40.757216533,-73.9309797016
12985,40.6866289999,-73.822382129
12986,40.635652644,-74.1349297513
12987,40.7516936794,-73.9843256065
12988,40.7448623462,-73.9828141131
12989,40.7365259837,-73.9774569588
12990,40.7406940315,-73.758963037
12991,40.8626998837,-73.8997508006
12992,40.7132063737,-73.8750602124
12993,40.8323758395,-73.8278126676
12994,40.6804417495,-73.9534255388
12995,40.755379603,-73.9894970949
12996,40.8398273143,-73.9178447907
12997,40.7354889063,-73.9857304363
12998,40.5855612141,-73.9525832938
12999,40.7388958141,-73.9800215545
13000,40.8363972422,-73.8621933251
13001,40.7230853071,-74.0054453538
13002,40.6952826404,-73.8418170787
13003,40.7649893467,-73.8234814612
13004,40.6689355094,-73.9509024495
13005,40.8839875642,-73.8624358314
13006,40.6219275146,-74.0267632861
13007,40.7147674215,-73.9937492844
13008,40.6844121494,-73.994983554
13009,40.715800351,-73.9599776483
13010,40.7483839369,-73.8793756258
13011,40.701935823,-74.0107741384
13012,40.723921334,-73.8989725567
13013,40.7453483676,-73.9851653706
13014,40.7532424023,-73.9860778275
13015,40.8785083811,-73.9049749736
13016,40.8136766678,-73.9410073589
13017,40.6597759178,-73.9506134173
13018,40.7537689441,-73.9343095046
13019,40.7054073465,-73.7995576138
13020,40.6448305813,-74.0783467172
13021,40.6364399792,-73.9945485635
13022,40.8749817774,-73.9094406547
13023,40.7557600674,-73.9763249777
13024,40.7201436768,-74.001346226
13025,40.6861852946,-73.8260150577
13026,40.7533790806,-73.9051680229
13027,40.8305767615,-73.9472136144
13028,40.7632986929,-73.9769714367
13029,40.6917224404,-73.9852477642
13030,40.8288310903,-73.8243607406
13031,40.7246266246,-73.9512031356
13032,40.7260433234,-73.7912079728
13033,40.7588713125,-73.7690437703
13034,40.78872882,-73.9743743535
13035,40.8297517369,-73.8250564835
13036,40.7056111824,-74.0146739032
13037,40.6422010597,-73.8991887724
13038,40.8563009775,-73.9285092102
13039,40.6691250343,-73.950632283
13040,40.6613538142,-73.9606568475
13041,40.7276860695,-73.8638031911
13042,40.7480263969,-73.8244816884
13043,40.6348093093,-74.0099054082
13044,40.8953916274,-73.8608255304
13045,40.8255803453,-73.9482073387
13046,40.7033209731,-74.0114919989
13047,40.7507359483,-73.8941723469
13048,40.6442686267,-74.0752871794
13049,40.7703988271,-73.7347697334
13050,40.7265169681,-73.7901197504
13051,40.749937292,-73.8853480014
13052,40.6867559948,-73.9171291712
13053,40.7624938685,-73.9260104835
13054,40.750823796,-73.9391860731
13055,40.7333872871,-73.8622353746
13056,40.6302297586,-73.9522877299
13057,40.7634515139,-73.9793015441
13058,40.6683473531,-73.9505812203
13059,40.7083081049,-73.8010617011
13060,40.7607902508,-73.982425493
13061,40.7039939704,-73.8083119417
13062,40.724945461,-73.8699812424
13063,40.7143762084,-73.992254042
13064,40.7413562452,-73.9871916377
13065,40.7428594885,-73.9180827423
13066,40.6806922629,-73.9748873611
13067,40.698522295,-73.8345361522
13068,40.7630990593,-73.9592890601
13069,40.604756719,-73.9691869158
13070,40.6822153882,-73.8364012269
13071,40.8540949531,-73.8840590517
13072,40.6240462495,-73.9273061968
13073,40.5787390647,-73.8365851595
13074,40.738291395,-73.9918435266
13075,40.7538485841,-73.9698348478
13076,40.6686722442,-73.9395446044
13077,40.6357236295,-73.9127632517
13078,40.7440057683,-73.975992731
13079,40.6298330943,-74.0105568373
13080,40.719990046,-73.7325193199
13081,40.863018696,-73.8983695494
13082,40.743022486,-73.9841534404
13083,40.764654113,-73.7714398193
13084,40.6927428579,-73.8548369652
13085,40.7751613001,-73.910351281
13086,40.8507586387,-73.9365827851
13087,40.6783736397,-73.9977455639
13088,40.7431867594,-73.9896214729
13089,40.7651306885,-73.9871585092
13090,40.6420870798,-73.9697377703
13091,40.739474942,-73.9905830822
13092,40.6329899229,-73.9948742969
13093,40.8152828953,-73.9160175171
13094,40.7633889898,-73.7726788779
13095,40.7577144952,-73.9199315822
13096,40.7328706326,-74.0063378156
13097,40.6648560195,-73.9833896645
13098,40.7138614487,-73.9916362774
13099,40.7489126234,-73.8956461652
13100,40.7518448954,-73.9868712491
13101,40.747668174,-73.8633743348
13102,40.7454343662,-73.714746698
13103,40.8198610289,-73.9131647872
13104,40.7419543118,-73.976733894
13105,40.7423263065,-73.9160669601
13106,40.7194977746,-74.0052840949
13107,40.8014910312,-73.9576077166
13108,40.6604932294,-73.9505288046
13109,40.774235508,-73.9482384938
13110,40.7170483857,-73.9903975031
13111,40.6353351072,-74.0203293471
13112,40.8546506403,-73.8658086612
13113,40.7080187579,-73.8010255975
13114,40.6215684082,-73.9881518319
13115,40.7375129728,-73.9877385669
13116,40.6429818536,-74.0724921661
13117,40.7025415677,-73.80323006
13118,40.7624170577,-73.8710366052
13119,40.7443817833,-73.9888145874
13120,40.7680811218,-73.9064742531
13121,40.7722679245,-73.9649659311
13122,40.6760918897,-73.998845999
13123,40.7189701981,-73.8390049522
13124,40.6145161242,-73.9739698872
13125,40.6318010169,-73.9462529684
13126,40.7082759947,-73.8305360225
13127,40.7762922073,-73.9800819423
13128,40.7737957266,-73.9488026509
13129,40.6491588282,-73.9636189685
13130,40.8369094555,-73.9425894738
13131,40.6123373084,-74.1313396635
13132,40.6039434413,-73.7522330468
13133,40.6401510317,-73.9870967745
13134,40.7659816598,-73.918877559
13135,40.5897966436,-73.960668494
13136,40.743577207,-73.9229629595
13137,40.7005222114,-73.9127616093
13138,40.6189468579,-74.0330013344
13139,40.7726041275,-73.9651566778
13140,40.836053247,-73.8520425837
13141,40.628888939,-73.9660738318
13142,40.654477668,-74.0040475885
13143,40.6294318595,-74.0111599582
13144,40.7584268039,-73.9290045099
13145,40.6410956449,-73.9691982485
13146,40.7032150559,-73.9412322272
13147,40.7032388443,-74.0126128934
13148,40.7472440431,-73.8910828938
13149,40.7271155428,-73.995444909
13150,40.6390140049,-73.9844770548
13151,40.8649502297,-73.9267725923
13152,40.8818121311,-73.8796535911
13153,40.7475104104,-73.8259898355
13154,40.7683963465,-73.9240815579
13155,40.5813534882,-73.8368497946
13156,40.6906215617,-73.99184751
13157,40.7599919165,-73.831724119
13158,40.7427648343,-73.8251907997
13159,40.7646330346,-73.914479473
13160,40.659715171,-73.8402074744
13161,40.7756638585,-73.9532255799
13162,40.7412139949,-73.8807152273
13163,40.7843460656,-73.9736151376
13164,40.7477502966,-73.9925345917
13165,40.8652446138,-73.9276125324
13166,40.6298626691,-73.9523814487
13167,40.6420173085,-74.002870912
13168,40.7752957689,-73.9142925856
13169,40.7488544843,-73.8631407943
13170,40.73381811,-73.9924205174
13171,40.879031287,-73.9051654188
13172,40.7056672158,-73.8964407536
13173,40.7658714477,-73.9796566198
13174,40.7435801916,-73.9837473942
13175,40.7281339545,-73.9907923205
13176,40.7454857781,-73.9826486624
13177,40.771792846,-73.9242765812
13178,40.6857038805,-73.8411776793
13179,40.7349932449,-73.985793982
13180,40.6093016179,-73.9571799668
13181,40.7503608339,-73.8806895714
13182,40.7439888164,-73.9532299812
13183,40.7045692074,-73.7977843423
13184,40.5857971671,-73.9536235393
13185,40.6661630223,-73.937000358
13186,40.6441715014,-73.9016665426
13187,40.7071171296,-74.0087823976
13188,40.7084770106,-73.7956246868
13189,40.7494454049,-73.9811565286
13190,40.7794293806,-73.950484228
13191,40.7529992403,-73.9951872733
13192,40.7780798821,-73.980151304
13193,40.7476189312,-73.8846314839
13194,40.7180646422,-74.0088228827
13195,40.7122066381,-73.8268444921
13196,40.7607926038,-73.9227246649
13197,40.7009812604,-73.8929011898
13198,40.8574608542,-73.846345678
13199,40.755146889,-73.9770368219
13200,40.7168118929,-73.9896190836
13201,40.8672499369,-73.9208278232
13202,40.767021882,-73.7728666092
13203,40.7647555979,-73.9169626364
13204,40.7496420912,-73.885820031
13205,40.744733636,-73.9815574781
13206,40.7414699962,-73.9181415682
13207,40.578657612,-73.8366794014
13208,40.7864535956,-73.9453055202
13209,40.7451979853,-73.9050464671
13210,40.8558203616,-73.8874203543
13211,40.6451821322,-74.010529893
13212,40.7631618698,-73.9861132455
13213,40.8528391154,-73.90508255
13214,40.8258982445,-73.9489666199
13215,40.6715602479,-73.9112956708
13216,40.6129243283,-74.121315973
13217,40.7306479065,-73.9935541859
13218,40.7058530444,-73.8084431503
13219,40.7574580136,-73.8262232314
13220,40.612632711,-73.962573192
13221,40.7378976831,-73.862456788
13222,40.7617772525,-73.9704012058
13223,40.7592156712,-73.9355362807
13224,40.743752677,-73.9515710304
13225,40.7389906153,-73.786474284
13226,40.758834685,-73.783758209
13227,40.7224682873,-73.8478154779
13228,40.753460857,-73.9907192251
13229,40.7135873651,-73.9966524909
13230,40.7315553935,-73.9901938686
13231,40.64940485,-73.9639918539
13232,40.7750375208,-73.909259896
13233,40.6416351504,-73.9363818558
13234,40.7311972173,-74.0066079078
13235,40.6506437224,-73.95171211
13236,40.8467766706,-73.8951384224
13237,40.761110195,-73.9259541508
13238,40.8775449453,-73.9058887943
13239,40.6829934153,-73.8507061105
13240,40.6193636589,-73.9155590057
13241,40.8976051949,-73.8549165816
13242,40.6383160129,-73.9686471916
13243,40.6510939527,-73.9452781207
13244,40.5962361678,-73.9784219084
13245,40.7612147757,-73.9606613841
13246,40.884015263,-73.8803984924
13247,40.6006231487,-73.9616213226
13248,40.8958160799,-73.8561576293
13249,40.8725274453,-73.888560051
13250,40.8260629744,-73.821371507
13251,40.7671461083,-73.9296111415
13252,40.6084027605,-74.0016681937
13253,40.6861968903,-73.916403767
13254,40.6217917067,-74.0268847191
13255,40.7841801187,-73.8474024996
13256,40.729955612,-73.9924738064
13257,40.7539494434,-73.9177105681
13258,40.644486043,-74.0107112936
13259,40.601301942,-73.9932868982
13260,40.8623795698,-73.8432962672
13261,40.6994294311,-73.9051553747
13262,40.6952274789,-73.8447870971
13263,40.7195767119,-73.9987811099
13264,40.747994334,-73.9813122144
13265,40.6211426726,-74.0319143536
13266,40.7756789952,-73.9876307735
13267,40.6963754699,-73.804063992
13268,40.6101746626,-73.9551513214
13269,40.6439962767,-74.0755466138
13270,40.744894054,-73.9936758195
13271,40.6153445123,-73.9445508412
13272,40.6901059692,-73.9935659546
13273,40.7441914193,-73.9317245333
13274,40.6099915973,-73.9547032884
13275,40.7084197118,-74.0031597749
13276,40.7017806262,-73.9411818488
13277,40.77393952,-73.9851645759
13278,40.605414315,-73.9834329226
13279,40.8315854698,-73.8508516169
13280,40.7545209885,-73.9733888624
13281,40.7703408686,-73.9513228459
13282,40.7560163373,-73.8286416027
13283,40.6204286141,-74.027543202
13284,40.8465517661,-73.8324765769
13285,40.7429302464,-73.9173573849
13286,40.6084331149,-73.9601669071
13287,40.6183257906,-73.9638265135
13288,40.5449018336,-74.1654733074
13289,40.874572585,-73.8920436608
13290,40.6462955216,-74.0122000846
13291,40.8537068811,-73.8680923248
13292,40.7487683568,-73.7575061376
13293,40.8403444651,-73.8556190912
13294,40.728567316,-73.8576486238
13295,40.6570244005,-73.8395433721
13296,40.765593745,-73.9180884426
13297,40.7544913819,-73.9767832605
13298,40.8338836256,-73.9453676159
13299,40.8527066273,-73.8678675602
13300,40.856655132,-73.8867105347
13301,40.7631637442,-73.9863658397
13302,40.7315264138,-74.0004845009
13303,40.7339737204,-73.9805182163
13304,40.7243469825,-73.8204158567
13305,40.7125054642,-73.9569071104
13306,40.6205807644,-73.9456119786
13307,40.7302114132,-73.983879446
13308,40.738771024,-73.9914925003
13309,40.5785289041,-73.8494039519
13310,40.7006043831,-73.8974423264
13311,40.7636642471,-73.7873714713
13312,40.7305344636,-73.9890438585
13313,40.7535440358,-73.9725721768
13314,40.7521796413,-73.8265013852
13315,40.8539567014,-73.8890160432
13316,40.6860090307,-73.8247299252
13317,40.7171144254,-74.010658627
13318,40.7773902378,-73.909306668
13319,40.7308039489,-73.983543914
13320,40.6485134655,-73.9576727199
13321,40.6172425622,-73.9917673929
13322,40.7480612817,-73.9963275429
13323,40.7412567875,-73.9910957398
13324,40.7705692974,-73.9201921596
13325,40.771057161,-73.9657141072
13326,40.6184563753,-73.9905986309
13327,40.7098606699,-73.8467280071
13328,40.7331234833,-74.0041471222
13329,40.8351831841,-73.9198958255
13330,40.7687273295,-73.9633378519
13331,40.6195744981,-73.9177805179
13332,40.7236591605,-73.9905592308
13333,40.7611821713,-73.9894117118
13334,40.7486544621,-73.9927828727
13335,40.7844517735,-73.9560812058
13336,40.6356260375,-73.9135477635
13337,40.63152611,-73.9526938814
13338,40.6181535704,-73.9565626251
13339,40.6691338308,-73.9140532234
13340,40.6122584723,-73.9835291294
13341,40.770498736,-73.8923381418
13342,40.7840802294,-73.9775230963
13343,40.7854918313,-73.9727797787
13344,40.7161934969,-74.0076343565
13345,40.6984111306,-73.9376387665
13346,40.7226733676,-73.9861004988
13347,40.6672412226,-73.9813922055
13348,40.6868765186,-73.9936529565
13349,40.7399303617,-73.9797517188
13350,40.6389499639,-74.0062431798
13351,40.6778063022,-73.7450708086
13352,40.620843365,-73.9558930258
13353,40.6185794577,-73.9992405108
13354,40.7831679354,-73.9572371099
13355,40.7265016762,-73.986517935
13356,40.6317551432,-73.9846610973
13357,40.6709438687,-73.7739496832
13358,40.6250377079,-73.975955706
13359,40.6283460774,-74.006336207
13360,40.7462421908,-73.9930384186
13361,40.7270112992,-73.9889402346
13362,40.7929494625,-73.9732421246
13363,40.6549221468,-73.9161745666
13364,40.8267129127,-73.9216716148
13365,40.8566192613,-73.9001432076
13366,40.7466483373,-73.9959146897
13367,40.6820701177,-73.9936832549
13368,40.8461746873,-73.8925103448
13369,40.7463768506,-73.997560126
13370,40.7182702318,-73.9928306699
13371,40.7422749695,-73.9817092389
13372,40.7401012937,-73.9936527391
13373,40.7623776057,-73.985894001
13374,40.7574800827,-73.8661689446
13375,40.8367907352,-73.8613879426
13376,40.7190975617,-73.9878166159
13377,40.5949632844,-74.0010781512
13378,40.8884066878,-73.8312208926
13379,40.6361215702,-73.8991223978
13380,40.7398478238,-73.9930520211
13381,40.7274125859,-73.9940167469
13382,40.7631113588,-73.9201111396
13383,40.7667069739,-73.9201126089
13384,40.7169550771,-73.8353630105
13385,40.8259577829,-73.9495528561
13386,40.6995285724,-73.8307693306
13387,40.6198692801,-73.9647331904
13388,40.7196438765,-73.8424974718
13389,40.6570072458,-73.839135978
